time,flux
1449.8456327271108,1.0015116
1449.8470216182106,1.0007733
1449.8484105093023,0.99950397
1449.8497994003862,0.99776334
1449.8511882914709,1.001626
1449.8525771825525,0.9987931
1449.8539660736262,0.9982435
1449.8553549646963,1.0012614
1449.8567438557634,0.9995243
1449.8581327468262,0.9993322
1449.8595216378847,1.0011616
1449.8609105289402,0.9997415
1449.862299419989,1.0001798
1449.8636883110373,0.9997148
1449.8650772020776,0.9989329
1449.8664660931156,1.0011204
1449.86785498415,0.9985143
1449.8692438751793,1.0016719
1449.8706327662014,0.9997162
1449.8720216572212,1.001455
1449.873410548241,0.9978423
1449.8747994392522,0.9996124
1449.8761883302604,1.0031239
1449.877577221262,0.99664825
1449.878966112263,1.0006717
1449.880355003256,1.0004685
1449.8817438942503,1.0026325
1449.8831327852374,1.001517
1449.8845216762159,1.0025736
1449.8859105671943,1.0009356
1449.8872994581704,1.0010496
1449.8886883491393,1.0018965
1449.8900772401032,1.0009385
1449.8914661310635,1.000066
1449.8928550220214,1.0013565
1449.8942439129758,1.0015082
1449.895632803925,0.99949753
1449.8970216948685,1.0025157
1449.8984105858083,0.9993066
1449.899799476743,1.0021555
1449.9011883676742,0.9989075
1449.902577258603,1.0006936
1449.9039661495246,1.0013809
1449.9053550404412,0.99944144
1449.9067439313542,0.99985707
1449.9081328222649,0.9977938
1449.909521713172,1.0009762
1449.910910604074,0.9974778
1449.9122994949694,1.0036988
1449.9136883858619,0.9995447
1449.91507727675,1.0004717
1449.9164661676339,0.9987825
1449.9178550585154,1.0029225
1449.9192439493897,0.9988946
1449.920632840259,1.0014385
1449.9220217311251,0.99929607
1449.9234106219885,1.000741
1449.9247995128476,0.99830264
1449.9261884036987,1.001103
1449.9275772945505,1.0010176
1449.9289661853957,1.0010732
1449.9303550762365,1.000828
1449.9317439670695,0.9999618
1449.933132857903,0.9980733
1449.93452174873,0.9992218
1449.9359106395527,0.9974321
1449.9372995303718,0.9990669
1449.9386884211879,0.9980746
1449.9400773119996,0.9990299
1449.9414662028034,1.0011153
1449.9428550936043,1.0011712
1449.9442439844022,0.99726546
1449.9456328751958,0.99705106
1449.9470217659814,0.9999094
1449.9484106567677,1.0023208
1449.9497995475474,0.9997625
1449.9511884383228,0.9995442
1449.952577329091,0.9995564
1449.953966219859,1.0037518
1449.9553551106198,0.9988742
1449.956744001377,1.0025033
1449.9581328921306,0.99983376
1449.9595217828812,1.0045661
1449.9609106736239,0.9992102
1449.9622995643658,0.9987204
1449.9636884551012,1.0010983
1449.9650773458336,0.9998032
1449.966466236558,0.99953896
1449.9678551272825,0.99899346
1449.9692440179997,0.9994838
1449.9706329087132,1.0013541
1449.9720217994231,1.0011896
1449.9734106901258,1.0015835
1449.9747995808284,0.99884784
1449.9761884715238,1.0027009
1449.9775773622162,0.9997444
1449.9789662529006,0.9967397
1449.980355143585,0.9964635
1449.9817440342622,1.0032809
1449.9831329249357,0.9996719
1449.9845218156056,1.001165
1449.9859107062719,1.0018237
1449.9872995969308,1.0019398
1449.9886884875862,1.000671
1449.9900773782376,1.0002806
1451.5553574217536,1.0004392
1451.55674631695,1.001178
1451.5581352121574,0.99873716
1451.5595241073722,0.9991911
1451.5609130025905,1.0025002
1451.5623018978206,1.0006018
1451.563690793057,1.0012047
1451.5650796883003,0.9991711
1451.5664685835557,0.9984865
1451.5678574788146,1.0010664
1451.5692463740831,1.0000145
1451.5706352693562,1.0000496
1451.5720241646407,1.0004851
1451.5734130599283,0.9990805
1451.5748019552266,0.9978895
1451.576190850533,1.0031925
1451.577579745846,1.0003387
1451.578968641166,1.0009842
1451.5803575364937,0.9994384
1451.5817464318284,0.99821234
1451.583135327174,1.0019859
1451.5845242225234,0.99929017
1451.58591311788,1.0013793
1451.5873020132437,0.99818546
1451.5886909086194,1.00051
1451.5900798039977,1.0002266
1451.5914686993872,1.0015063
1451.5928575947808,0.99926066
1451.5942464901811,1.0018623
1451.5956353855915,1.0011121
1451.597024281007,1.0011517
1451.5984131764299,1.0011847
1451.599802071862,1.00062
1451.6011909672986,1.0016625
1451.602579862747,1.0012361
1451.603968758198,1.0017049
1451.6053576536567,1.000156
1451.606746549123,1.0002304
1451.6081354445998,1.0016618
1451.60952434008,0.99980384
1451.6109132355675,1.0017525
1451.6123021310625,0.9976194
1451.6136910265645,1.0004067
1451.6150799220738,1.0003684
1451.6164688175907,1.0032508
1451.617857713111,1.0012223
1451.619246608643,0.9978406
1451.6206355041813,0.998814
1451.6220243997234,0.9989327
1451.6234132952736,0.9999142
1451.6248021908339,1.0016264
1451.626191086397,0.9987532
1451.6275799819691,1.0014193
1451.6289688775485,1.0002542
1451.6303577731335,0.9990563
1451.6317466687271,1.0016234
1451.6331355643247,1.0010811
1451.6345244599315,0.9999529
1451.6359133555427,1.0024424
1451.637302251162,0.9997476
1451.6386911467878,1.0010172
1451.64008004242,0.99882877
1451.6414689380606,1.0028107
1451.6428578337052,1.0010276
1451.6442467293566,1.0024934
1451.6456356250187,1.0026093
1451.6470245206854,0.9998974
1451.6484134163584,1.0014604
1451.649802312035,1.0027847
1451.6511912077228,1.0017523
1451.652580103414,1.0018626
1451.6539689991134,0.99991924
1451.6553578948192,0.9985478
1451.656746790528,1.0002719
1451.6581356862491,0.9994877
1451.6595245819738,0.9980742
1451.6609134777043,1.0008799
1451.6623023734437,0.99833965
1451.6636912691868,0.9999567
1451.6650801649355,1.0017432
1451.6664690606922,1.002732
1451.667857956457,1.0003563
1451.6692468522283,1.0006703
1451.6706357480025,1.0003449
1451.6720246437847,1.0034676
1451.673413539575,0.9988286
1451.674802435368,1.0016887
1451.6761913311686,1.0044932
1451.677580226977,0.9999348
1451.678969122792,0.9994352
1451.6803580186106,1.0023465
1451.6817469144364,1.0017754
1451.6831358102697,1.0013841
1451.6845247061071,0.99889225
1451.685913601955,0.9988587
1451.687302497802,0.99898505
1451.6886913936612,1.0011412
1451.6900802895243,1.0004455
1451.691469185393,1.0000594
1451.6928580812707,1.0006075
1451.6942469771518,1.0056595
1451.6956358730388,0.9990581
1451.6970247689294,1.0009224
1451.6984136648289,1.000765
1451.6998025607356,0.9973974
1451.701191456648,1.001214
1451.7025803525648,1.0018986
1451.7039692484861,1.003104
1451.7053581444175,1.0033056
1451.7067470403524,1.0007278
1451.708135936292,1.0007024
1451.7095248322414,1.0009489
1451.7109137281948,0.9982043
1451.7123026241516,1.0023612
1451.7136915201156,1.0030973
1451.7150804160879,1.0013026
1451.7164693120628,1.0000386
1451.7178582080444,1.001872
1451.7192471040348,0.99967766
1451.720636000029,1.0006965
1451.722024896025,1.0008085
1451.7234137920334,0.9992761
1451.7248026880418,0.9998624
1451.72619158406,1.0011504
1451.7275804800815,1.0007092
1451.7289693761084,0.9985077
1451.7303582721422,1.0004418
1451.731747168182,1.0000832
1451.7331360642263,1.0021923
1451.7345249602783,0.99781096
1451.7359138563336,1.0018028
1451.7373027523959,0.9959848
1451.7386916484627,1.0026793
1451.7400805445359,1.0014535
1451.7414694406127,1.001549
1451.742858336697,1.0025182
1451.7442472327884,1.004084
1451.7456361288807,0.99819094
1451.747025024983,0.9991736
1451.7484139210883,0.9960144
1451.7498028171988,1.0011548
1451.7511917133163,0.9986316
1451.7525806094397,1.0009336
1451.7539695055677,1.0012202
1451.7553584016998,1.0023013
1451.7567472978387,1.0026865
1451.7581361939804,0.9976477
1451.7595250901306,0.997755
1451.7609139862848,1.0007818
1451.7623028824446,1.0005656
1451.7636917786087,0.9989791
1451.765080674781,1.0001241
1451.7664695709561,1.0007474
1451.7678584671387,1.0003233
1451.7692473633253,0.99868923
1451.7706362595152,1.001417
1451.772025155712,0.9996327
1451.7734140519126,1.0032799
1451.7748029481206,1.0013525
1451.7761918443364,1.0005265
1451.7789696367734,1.0000963
1451.780358533003,0.99910337
1451.7817474292372,0.9993286
1451.783136325474,1.000897
1451.7845252217182,1.0012225
1451.785914117967,1.0014712
1451.7873030142184,1.0029496
1451.7886919104765,0.99665666
1451.7900808067398,0.9976806
1451.7914697030103,0.9985966
1451.792858599283,1.0002044
1451.7942474955635,1.0007253
1451.795636391845,1.0004518
1451.7970252881364,1.0005077
1451.7984141844279,1.0008993
1451.7998030807275,1.0015563
1451.80119197703,1.0005862
1451.8025808733398,1.0003624
1451.8039697696531,1.0007848
1451.80535866597,1.0028136
1451.8067475622952,1.0005924
1451.808136458623,0.99839616
1451.8095253549538,1.0011811
1451.8109142512928,0.9993709
1451.812303147636,1.0015372
1451.8136920439858,1.0034236
1451.8150809403355,0.99824655
1451.8164698366934,1.000087
1451.8178587330576,0.99792147
1451.8192476294212,0.99998254
1451.8206365257936,0.998094
1451.822025422173,1.0008959
1451.8234143185512,1.00035
1451.8248032149374,0.99941516
1451.8261921113278,1.001835
1451.827581007725,1.0029571
1451.828969904122,0.9996875
1451.8303588005308,0.9999372
1451.8317476969387,1.0014243
1451.8331365933539,0.9986731
1451.8345254897692,1.0019349
1451.8359143861953,0.99934506
1451.8373032826214,1.0011604
1451.838692179055,0.998645
1451.840081075492,0.9981838
1451.8414699719326,0.9999254
1451.8428588683814,0.99950427
1451.8442477648293,0.99985963
1451.8456366612847,1.0015417
1451.8470255577479,1.0010738
1451.8484144542106,0.99793273
1451.8498033506796,1.0030147
1451.8511922471537,0.99894285
1451.8525811436316,0.9980941
1451.8539700401116,1.0006168
1451.8553589365995,1.002423
1451.856747833092,1.0031934
1451.8581367295872,0.9979412
1451.8595256260862,1.0013363
1451.860914522593,0.9994719
1451.862303419103,1.0004528
1451.8636923156164,1.0006839
1451.8650812121334,1.0004495
1451.8664701086543,1.0018598
1451.8678590051823,1.0011116
1451.8692479017138,1.0000936
1451.87063679825,1.0034158
1451.8720256947888,0.99880844
1451.8734145913315,1.0003083
1451.8748034878813,1.0018417
1451.8761923844347,1.0018405
1451.877581280989,1.0005518
1451.8789701775534,0.99874455
1451.880359074117,0.99869186
1451.8817479706859,1.0016901
1451.883136867262,1.000082
1451.8845257638402,0.998793
1451.8859146604198,0.9996248
1451.8873035570066,1.0019019
1451.8886924535996,0.9969217
1451.890081350193,1.0000653
1451.8914702467946,0.9999743
1451.8928591433953,1.0005884
1451.8942480400026,1.000301
1451.8956369366144,0.99712807
1451.8970258332304,0.99994326
1451.8984147298495,1.0014459
1451.899803626472,0.9983991
1451.9011925231027,1.002634
1451.9025814197325,0.9986891
1451.9039703163696,1.0008407
1451.9053592130106,1.0034118
1451.906748109655,1.0000105
1451.9081370063038,1.0002582
1451.9095259029555,0.9978359
1451.91091479961,0.9981061
1451.9123036962735,0.9995369
1451.9136925929367,1.002661
1451.9150814896059,0.9995368
1451.9164703862766,0.99655324
1451.9178592829544,1.0026065
1451.9192481796347,1.0001043
1451.920637076319,0.99898446
1451.922025973008,0.9978951
1451.9234148696996,0.99656105
1451.9248037663942,0.9997697
1451.9261926630932,1.0016352
1451.9275815598003,0.9987443
1451.9289704565065,1.0043328
1451.9303593532202,1.0006763
1451.9331371466553,0.9994749
1451.934526043376,1.000872
1451.935914940104,0.99553716
1451.937303836836,0.99918413
1451.9386927335684,1.001066
1451.9400816303075,1.0008197
1451.9414705270494,0.9997279
1451.9428594237963,1.0004542
1451.9442483205469,1.001748
1451.9456372173,1.0010802
1451.947026114058,1.0020696
1451.9484150108194,1.0020149
1451.9498039075831,1.0034536
1451.9511928043505,1.00284
1451.952581701123,1.0010816
1451.9539705978993,1.0014899
1451.9553594946776,0.99994355
1451.9567483914639,1.0010816
1451.958137288251,1.0032163
1451.9595261850409,0.99940383
1451.9609150818344,1.001639
1451.9623039786325,1.0016562
1451.9636928754333,0.99966985
1451.9650817722415,1.0012897
1451.9664706690496,1.0035726
1451.9678595658613,0.9994063
1451.9692484626776,1.0003451
1451.9706373594965,1.002984
1451.9720262563185,1.0008358
1451.9734151531493,1.0017186
1451.9748040499799,0.99653494
1451.976192946813,0.99958426
1451.9775818436508,1.0032291
1451.9803596373363,1.0026531
1451.9817485341837,1.0006177
1451.9831374310363,0.9990427
1451.9845263278924,0.99617934
1451.9859152247507,0.9994625
1451.9873041216106,0.99873555
1451.9886930184775,0.9998391
1451.990081915347,0.99868
1451.991470812217,0.99691623
1451.992859709095,1.000623
1451.9942486059758,1.0028102
1451.9956375028567,1.0022284
1451.997026399745,1.0002612
1451.998415296633,0.9976747
1451.9998041935257,1.0025413
1452.0011930904247,1.0006028
1452.0025819873238,0.99700445
1452.003970884227,1.0002677
1452.0053597811336,0.9977931
1452.0067486780429,0.9995716
1452.0081375749567,0.9996872
1452.0095264718746,0.9968846
1452.010915368792,0.99917334
1452.0123042657158,1.0022342
1452.013693162641,0.99964887
1452.0150820595736,1.0002245
1452.0164709565047,1.0033557
1452.017859853441,0.9996106
1452.0192487503843,0.9999851
1452.0206376473263,1.0006897
1452.0220265442729,1.0023508
1452.0234154412199,0.9997447
1452.0248043381737,0.9989734
1452.026193235131,1.000423
1452.0275821320881,0.9987191
1452.0289710290529,0.997843
1452.030359926018,1.0021137
1452.0317488229864,0.99924016
1452.0331377199582,1.0008299
1452.0345266169343,1.0006574
1452.0359155139133,1.0012553
1452.0373044108956,1.0014628
1452.0386933078782,1.0005586
1452.041471101859,0.997905
1452.042859998852,1.001499
1452.0442488958502,1.0010877
1452.045637792852,1.0004295
1452.0498044838698,1.0030379
1452.0511933808848,1.0012727
1452.0525822779002,0.9985355
1452.05397117492,1.000888
1452.0553600719393,0.9994718
1452.0567489689658,1.0011396
1452.0581378659958,1.0002803
1452.0595267630258,1.0003523
1452.0609156600601,1.0017415
1452.0623045570976,1.0001684
1452.0636934541387,0.99867845
1452.0650823511796,1.0027416
1452.0664712482278,1.000104
1452.0678601452762,1.0002642
1452.069249042328,0.996367
1452.0706379393844,1.0000803
1452.0720268364435,1.0033894
1452.0734157335062,0.99786556
1452.0748046305696,0.9973974
1452.0761935276362,1.003059
1452.0775824247055,1.0015066
1452.0789713217798,0.998183
1452.0803602188544,0.99822545
1452.0817491159348,1.0037941
1452.0831380130157,0.9998455
1452.0845269101012,1.0003297
1452.0859158071894,1.0008627
1452.0873047042776,1.0006653
1452.0886936013737,0.99823457
1452.0900824984694,0.9985249
1452.0914713955679,0.99979395
1452.0928602926708,0.9995886
1452.0942491897742,0.99725384
1452.0956380868845,1.0032067
1452.0970269839945,0.99727315
1452.0984158811045,0.9970299
1452.099804778222,1.0009279
1452.1025825724648,1.0036777
1452.1039714695894,0.9989661
1452.1053603667146,1.0001749
1452.1067492638465,1.0017235
1452.108138160978,1.0011754
1452.1095270581143,1.0003431
1452.110915955254,1.0007517
1452.1123048523925,0.99920213
1452.1150826466862,1.0008217
1452.1164715438365,0.9991971
1452.1178604409865,0.99952096
1452.119249338141,1.0010937
1452.1206382352982,1.0007443
1452.1220271324587,0.99715126
1452.1234160296233,0.9987754
1452.1248049267886,0.99866104
1452.126193823957,0.9991722
1452.127582721129,0.9990333
1452.128971618301,0.99886614
1452.1303605154765,1.0019517
1452.1317494126563,1.000802
1452.1331383098393,0.99940646
1452.134527207026,0.99850297
1452.135916104213,1.0009815
1452.1386938985927,0.99970514
1452.140082795787,1.0013307
1452.141471692985,0.99796385
1452.1428605901856,1.001481
1452.1442494873872,0.9986287
1452.1456383845964,1.0012851
1452.147027281804,0.997903
1452.1484161790115,1.0026017
1452.1498050762243,1.002218
1452.1511939734405,0.99974936
1452.1525828706592,1.0001384
1452.1539717678784,1.0018092
1452.1553606651057,0.9974847
1452.1567495623285,1.0002733
1452.1581384595586,0.9995
1452.1595273567893,1.0010961
1452.1609162540233,1.0028267
1452.1623051512572,1.0024136
1452.1636940484982,0.99925387
1452.1650829457392,0.99982506
1452.1664718429809,1.003787
1452.1678607402257,0.9966904
1452.1692496374733,0.99601865
1452.1706385347259,0.9993362
1452.1720274319823,1.0011374
1452.1734163292374,0.999209
1452.1748052264936,1.001545
1452.176194123757,1.0000784
1452.1775830210192,1.0007218
1452.1789719182816,0.997937
1452.1803608155526,0.9993292
1452.1817497128234,0.99962085
1452.1831386100964,1.0017318
1452.1845275073704,1.0011806
1452.1859164046484,1.0030516
1452.1873053019297,1.001894
1452.1886941992107,0.99944985
1452.190083096496,1.0019393
1452.1914719937843,1.0002794
1452.1928608910728,1.0021691
1452.194249788365,1.0005823
1452.1956386856605,1.000391
1452.1970275829567,1.0027769
1452.198416480256,1.0013325
1452.1998053775546,0.9976483
1452.201194274862,1.000924
1452.2025831721655,0.99998504
1452.203972069475,1.0006299
1452.2053609667853,1.0025198
1452.2067498640997,1.0012385
1452.2081387614135,1.0012497
1452.2095276587304,0.99958
1452.210916556052,0.9998835
1452.2123054533738,0.9995853
1452.213694350698,0.99875236
1452.215083248027,0.99958736
1452.2164721453562,1.0046117
1452.2178610426874,1.0009679
1452.2192499400196,0.99965155
1452.2206388373559,1.0021363
1452.222027734695,0.99949735
1452.2234166320343,0.9988017
1452.2248055293774,0.9982481
1452.226194426724,0.99866456
1452.2275833240712,1.0005634
1452.2289722214177,0.99792117
1452.2303611187715,1.0000153
1452.2317500161262,1.001247
1452.23313891348,1.0017339
1452.2345278108369,0.9970701
1452.235916708198,1.0019622
1452.2373056055633,0.99990237
1452.2386945029282,1.0003529
1452.2400834002922,1.0003835
1452.2414722976612,1.0001196
1452.242861195034,0.99811625
1452.2442500924055,0.99978393
1452.2456389897818,0.9977875
1452.2470278871617,0.99773824
1452.2484167845403,0.99861133
1452.2498056819234,1.0004462
1452.251194579307,1.0012375
1452.2525834766936,1.000096
1452.2539723740838,1.0003645
1452.255361271474,0.99956983
1452.2567501688643,1.0037436
1452.2581390662588,1.0013908
1452.2595279636564,0.99664056
1452.2609168610575,0.99883664
1452.2623057584549,1.0023755
1452.2636946558598,1.0047035
1452.2650835532647,0.99607825
1452.266472450673,0.9991043
1452.267861348082,0.99679244
1452.269250245494,0.9974331
1452.2706391429062,0.99888605
1452.2720280403225,1.0002928
1452.273416937742,1.0007023
1452.2748058351606,0.997503
1452.2761947325805,1.003589
1452.277583630008,0.9985181
1452.2789725274301,1.0025033
1452.2803614248603,0.99976563
1452.2817503222877,0.99954265
1452.2831392197215,1.0024298
1452.2845281171556,0.99662143
1452.28591701459,1.0002002
1452.2873059120277,0.99989057
1452.2886948094688,0.9998166
1452.2900837069099,0.99964803
1452.2914726043548,1.0005589
1452.2928615017995,0.9987873
1452.2942503992479,1.0018272
1452.2956392966964,1.0014123
1452.2970281941487,1.0006604
1452.2984170916013,0.99870425
1452.299805989057,1.0003617
1452.3011948865162,0.99963146
1452.3025837839764,0.99911004
1452.3039726814357,1.002177
1452.305361578898,1.0027429
1452.3067504763653,0.99992555
1452.3081393738328,0.9975589
1452.3095282713023,1.0013534
1452.3109171687731,1.0037978
1452.3123060662479,0.9984162
1452.313694963721,0.999941
1452.3150838611984,0.9998409
1452.3164727586768,1.0041327
1452.317861656158,1.0005469
1452.3192505536385,1.0004752
1452.3206394511233,1.000037
1452.3220283486087,1.002445
1452.3234172460973,1.0000114
1452.3248061435856,1.0005981
1452.3261950410786,1.0017703
1452.3275839385742,0.9993862
1452.3289728360662,1.0000396
1452.3303617335657,0.9994302
1452.331750631065,0.9998039
1452.3331395285652,1.0026234
1452.3345284260681,1.0004148
1452.3359173235742,0.9974483
1452.3373062210778,0.9978344
1452.3386951185887,1.0016106
1452.3400840160982,0.9992543
1452.3414729136093,0.9987102
1452.342861811124,1.0014949
1452.3442507086409,1.0021645
1452.345639606154,0.9993905
1452.3470285036758,1.0024889
1452.3484174011978,0.9992273
1452.3498062987185,1.0036161
1452.3511951962432,1.0018705
1452.3525840937687,0.9966665
1452.353972991297,1.0012614
1452.3553618888293,1.0003581
1452.3567507863584,1.0009098
1452.3581396838943,1.0000763
1452.3595285814263,1.0050465
1452.3609174789656,0.9998814
1452.362306376505,1.000892
1452.363695274045,0.99774414
1452.3650841715846,0.9994519
1452.3664730691312,1.002618
1452.367861966675,1.0031646
1452.3692508642216,1.0005028
1452.3706397617711,1.0002844
1452.3720286593223,1.0039225
1452.3734175568732,0.9988782
1452.3748064544263,1.0010077
1452.3761953519834,0.99849087
1452.3775842495415,0.99774796
1452.3789731471,1.0008168
1452.3803620446604,1.0008732
1452.3817509422222,1.0001805
1452.3831398397879,1.0010213
1452.384528737352,0.99963576
1452.3859176349204,1.0008179
1452.3873065324897,0.99984175
1452.3886954300617,1.0004531
1452.390084327634,0.999256
1452.391473225206,0.99669313
1452.3928621227817,0.9990546
1452.394251020362,1.0004618
1452.3956399179413,0.99928623
1452.3970288155208,0.9974507
1452.3984177131044,1.0000995
1452.3998066106876,1.0018389
1452.4011955082735,0.9980865
1452.4025844058601,0.995061
1452.4039733034476,1.0003096
1452.4053622010379,1.0010996
1452.4067510986317,0.997433
1452.4081399962265,0.99816036
1452.4095288938204,0.9987696
1452.4109177914172,0.99822193
1452.4136955866177,1.0022466
1452.4150844842181,0.9981752
1452.4164733818193,1.0018942
1452.417862279425,0.99816316
1452.4192511770298,1.0003248
1452.4206400746382,0.9987963
1452.4220289722512,1.0000819
1452.4234178698596,0.9977502
1452.4248067674719,0.9982087
1452.4261956650876,0.99749565
1452.4275845627033,0.99798506
1452.4289734603199,0.9951817
1452.4303623579392,1.0005997
1452.4317512555579,0.995739
1452.433140153181,0.9991324
1452.4345290508047,0.9987417
1452.435917948428,0.9955256
1452.4373068460545,0.99507034
1452.438695743682,0.99820054
1452.4400846413123,0.99773884
1452.4414735389419,0.99960154
1452.4428624365767,0.9975475
1452.4442513342112,0.997821
1452.4456402318444,0.99597347
1452.4470291294822,1.0009178
1452.4484180271204,1.0005395
1452.4498069247618,0.99676424
1452.451195822403,0.99719137
1452.452584720045,0.9966175
1452.4539736176898,0.99839425
1452.4553625153346,0.99534535
1452.4567514129833,0.9982095
1452.4581403106317,0.9941183
1452.4595292082802,0.9977958
1452.4609181059325,0.99954695
1452.4623070035852,0.99946517
1452.4636959012412,0.9962352
1452.465084798897,1.0006961
1452.4664736965526,1.0012258
1452.4678625942122,0.9985574
1452.4692514918722,0.99883956
1452.4706403895354,1.0016406
1452.4720292871978,0.99807197
1452.4734181848614,1.0011516
1452.474807082529,0.9997314
1452.476195980195,1.0006418
1452.477584877866,0.99799585
1452.478973775537,0.99953735
1452.4803626732066,1.0004469
1452.4817515708808,1.0001653
1452.4831404685553,0.99901724
1452.4845293662295,0.99908864
1452.485918263907,1.0001184
1452.4873071615846,1.0014049
1452.488696059266,0.99748045
1452.4900849569472,1.0032836
1452.4914738546283,1.0026566
1452.492862752314,1.0015744
1452.494251649999,0.9975735
1452.4956405476876,1.0010993
1452.497029445376,0.99919134
1452.4984183430645,0.9988824
1452.4998072407539,1.0018423
1452.501196138446,1.0039128
1452.502585036142,1.001005
1452.5039739338383,0.99823326
1452.5053628315343,0.99971104
1452.5067517292293,0.9992762
1452.5081406269294,0.9985331
1452.5095295246294,1.0015317
1452.510918422332,1.0038999
1452.512307320035,1.0012982
1452.513696217739,0.9992833
1452.5150851154456,1.000448
1452.5164740131515,0.9987931
1452.517862910859,0.99891436
1452.5192518085703,0.9968592
1452.52064070628,0.99627125
1452.5220296039902,1.0014582
1452.523418501705,1.0019569
1452.524807399419,1.0012562
1452.5261962971365,1.0028673
1452.5275851948543,0.9974848
1452.5289740925718,0.9998989
1452.530362990294,1.0017124
1452.5317518880152,0.9975378
1452.5331407857364,0.99966717
1452.5345296834619,1.0004025
1452.535918581187,1.003397
1452.537307478911,0.9978535
1452.5386963766405,1.000193
1452.5400852743696,0.99991596
1452.5414741720977,0.99907136
1452.5428630698304,1.0009018
1452.5442519675632,0.99907875
1452.545640865295,0.99961406
1452.54702976303,0.99887955
1452.5484186607666,0.99989736
1452.549807558503,0.994514
1452.5511964562418,0.9967652
1452.5525853539814,1.0041468
1452.553974251725,0.9981202
1452.5553631494683,1.0001396
1452.5567520472114,1.0016629
1452.5581409449553,1.0006207
1452.559529842702,0.999666
1452.5609187404486,1.0002402
1452.5623076381955,0.99820477
1452.5636965359458,0.9989741
1452.565085433697,1.0014544
1452.566474331451,0.9979218
1452.5678632292042,0.9972762
1452.569252126959,0.99807113
1452.5706410247137,0.9994803
1452.5720299224706,1.0007312
1452.5734188202284,0.99776304
1452.5748077179867,1.0004659
1452.5761966157481,0.99755305
1452.5775855135087,0.9979079
1452.5789744112742,1.0002084
1452.580363309036,0.9988125
1452.5817522068005,1.0015488
1452.58314110457,0.9987573
1452.5845300023354,0.99894947
1452.5859189001033,1.0003153
1452.587307797872,0.9998777
1452.5886966956448,0.9995691
1452.5900855934171,1.0003057
1452.5914744911893,0.9980895
1452.592863388965,1.0028657
1452.594252286741,1.0021715
1452.5956411845175,1.0013773
1452.5970300822933,0.9981858
1452.5984189800727,1.0010312
1452.5998078778523,1.0022812
1452.6011967756356,0.998886
1452.602585673415,1.000139
1452.603974571198,1.0001415
1452.6053634689854,1.0031703
1452.6067523667723,0.99920905
1452.6081412645556,1.0002081
1452.6095301623466,1.0024868
1452.6109190601333,1.0026213
1452.6123079579231,0.9989533
1452.6136968557141,0.99732006
1452.6150857535088,0.9998021
1452.6164746513023,0.9994463
1452.6178635490962,0.9975456
1452.6192524468909,1.0012039
1452.6206413446887,0.9992564
1452.6220302424865,1.0006175
1452.6234191402848,0.99947095
1452.6248080380824,1.00089
1452.6261969358836,1.0028013
1452.627585833685,1.0011772
1452.6289747314902,0.99970883
1452.630363629295,0.9993455
1452.6317525271,0.99968386
1452.633141424905,1.0025321
1452.6345303227135,0.99921423
1452.635919220523,1.0009321
1452.6373081183315,1.0005835
1452.63869701614,0.99848384
1452.6400859139528,0.9971849
1452.6414748117652,0.99837464
1452.6428637095767,0.9984444
1452.6442526073931,0.99969894
1452.6456415052098,0.9990151
1452.6470304030252,0.99859816
1452.6484193008453,0.99986005
1452.6498081986617,0.9998212
1452.6511970964805,1.0001483
1452.6525859943038,1.000913
1452.6539748921239,0.999758
1452.6553637899472,0.9997517
1452.6567526877695,0.9985241
1452.6581415855965,1.0025228
1452.6595304834239,0.99928546
1452.6609193812508,0.9993455
1452.6623082790775,1.0002757
1452.6636971769049,1.0013446
1452.6650860747352,0.99811804
1452.6664749725658,1.0015494
1452.6678638704,0.9998783
1452.6692527682303,0.99941075
1452.670641666065,0.9997985
1452.672030563899,0.9983105
1452.673419461736,1.0006787
1452.6748083595746,0.99883693
1452.676197257413,0.9986558
1452.6775861552499,0.99924946
1452.6789750530882,0.99964553
1452.6803639509303,0.9994363
1452.6817528487709,1.0002096
1452.6831417466158,1.0016066
1452.684530644458,0.9993412
1452.6859195423028,0.99933887
1452.6873084401473,1.001644
1452.6886973379965,0.9987008
1452.6900862358423,1.0006292
1452.6914751336901,1.0034634
1452.6928640315389,1.002126
1452.6942529293917,0.9996272
1452.6956418272403,0.9993377
1452.6970307250924,1.0009129
1452.6984196229484,1.0005039
1452.6998085208008,1.0051174
1452.7011974186573,1.0019296
1452.7025863165131,0.99984235
1452.703975214369,1.0044718
1452.7053641122257,1.0034469
1452.706753010085,1.0000606
1452.708141907944,1.0052289
1452.7095308058042,0.99960893
1452.7109197036682,0.99896544
1452.7123086015306,1.002461
1452.713697499394,0.9994442
1452.7150863972577,0.998247
1452.7164752951207,0.9998551
1452.717864192987,1.0023226
1452.7192530908544,1.0013368
1452.7206419887218,0.99925065
1452.7220308865915,1.0012869
1452.723419784462,0.99871314
1452.724808682333,1.0024894
1452.7261975802037,1.001736
1452.727586478074,0.9998213
1452.728975375949,1.0009665
1452.730364273823,0.9970665
1452.731753171697,1.0004239
1452.7331420695748,1.0002733
1452.7345309674488,1.0000424
1452.7359198653273,0.99974203
1452.737308763205,1.0027142
1452.7386976610858,1.0016778
1452.740086558964,1.0031705
1452.741475456846,0.998337
1452.7428643547266,1.0010442
1452.7442532526118,0.99894863
1452.7456421504937,0.99954265
1452.7470310483789,1.0001569
